Cia;Codigo;DescripciÃ³n de artÃ­culo;Cod Barra;Peso;Cupo;CUPO PALLET;UNI EMPAQUE;CÃ³digos de artÃ­-culos alternativos;Descrip 3 Artic;TipoAlmac;Linea;Costo Und;Cod Jerarq 5;Cod Jerarq 1;Jerarq1;Cod Jerarq 2;Jeraq Item 2;Cod Jerarq 3;Jerarq3;Jerarq4;Categoria;Grupo Productos;Grupo;Groupo VAS;Peligroso;Cod Pre-pack;Fe y Hr Creac;Registro de hora de modificaciÃ³n;Usuario de modificaciÃ³n;Mod Host?;Es principal;Modif Interf?;SKU Dummy?;Empaq C/OLA;Fecha Mod Cubis;Sigue InvAtrib A;Sigue InvAtrib B;Sigue InvAtrib C;Sigue InvAtrib D;Sigue InvAtrib E;Sigue InvAtrib F;Sigue InvAtrib G;Porc Toler Pack;Descrip 2 Artic;Estilo;Descripcion corta;SKU;Parte b;Parte c;Parte d;Parte e;Parte f;Std Pack Qty;Apilabilidad;UnMinDespacho;Total de unidades secundarias;Req Nro Lote;Seguimiento de número de serie;Manejo Decimal?;Usuario creado;UM principal
CLID;48826;Mankeke 5p 125g MLA;7803473002105;125;26;72;BG;48826;BG;PAST;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;48826;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;48827;Rayita 4p 120g MLA;7803473002051;120;37;72;BG;48827;BG;PAST;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;48827;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;48828;Rollo 2p 100g MLA;7803473002075;100;66;72;BG;48828;BG;SWALF;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;27/08/2026 15:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;48828;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;48829;Tkch 2p 100g MLA;7803473002099;100;66;72;BG;48829;BG;SWALF;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;27/08/2026 15:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;48829;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;48890;Takis Xplosion 1p 90g FLOW BAR;757528023843;90;18;104;CU;48890;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;13;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;48890;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;4895;Pinguinos Enamorados 3p 120g MLA;7803473004383;120;40;72;BG;4895;BG;PAST;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;27/08/2026 15:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;4895;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;49215;Alfajor Pack Brandy 6p 270g LDS;7803400001065;270;36;72;BG;49215;BG;SWALF;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;27/08/2026 15:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;49215;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;49216;Alfajor Pack Clasico 6p 270g LDS;7803400001058;270;36;72;BG;49216;BG;SWALF;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;27/08/2026 15:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;49216;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;500853;Rollo 12p 600g Dpy MLA;7803473004765;600;12;72;BG;500853;BG;SWALF;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;21/06/2018 16:18;27/08/2026 15:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;500853;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;500854;Tkch 1p 44g MLA;7803473004772_1;44;12;72;BG;500854;BG;SWALF;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;21/06/2018 16:18;28/11/2024 13:12;femartinez;True;False;False;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;500854;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;500857;Pizza Piedra 2p 270g ID;7803403002502;270;20;72;BG;500857;BG;PIZZA;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/06/2018 07:03;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;IPizzPied2p270g;;;500857;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;500867;Mankeke Manjar 4p 100g Tira MLA;7803473004925;100;30;72;BG;500867;BG;PAST;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;02/07/2018 15:34;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;MMankManj4p100g;;;500867;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;500871;Pinguinos 3p 120g Tira MLA;7803473004918;120;25;72;BG;500871;BG;PAST;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;02/07/2018 15:34;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;MPing3p120gTira;;;500871;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;500873;Rayita 3p 90g Tira MLA;7803473542199;90;45;72;BG;500873;BG;PAST;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;02/07/2018 17:58;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;MRayita3p90gTir;;;500873;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;500893;Paneton Frutado 500g EXP CHI ID;77507270061121;500;12;30;CG;500893;CG;;;1;100234;0;Cantidad de pallet;5;Envases por Bandeja;6;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;20/07/2018 07:03;27/08/2026 15:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;500893;;;;;;5;;;1;True;Not Required;False;lgfwebservice;units
CLID;500894;Salmas Horneadas 8p 144g Cj EXP CHI SAN;77507270058251;144;28;64;CG;500894;CG;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;20/07/2018 07:03;20/03/2026 15:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;500894;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;500903;Pizza Francesa 2p 500g ID;7803403002458;500;15;72;BG;500903;BG;PIZZA;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;16/06/2018 20:38;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;IPizzaFr2p500g;;;500903;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;500997;Mil Hojas 12p 960g ADP;78034030020143;950;12;72;BG;500997;BG;ADP;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;22/06/2018 17:54;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;500997;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;501003;Rayita Twinkies 32p 960g CJ MLA;7803473004970;960;1;250;CC;501003;CC;PAST;;1;100234;0;Cantidad de pallet;25;Envases por Bandeja;10;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/06/2018 20:21;20/07/2026 22:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;501003;;;;;;25;;;1;True;Not Required;False;lgfwebservice;units
CLID;501004;Alfi 60p 2700g Cj MLA;7803473004987;2700;1;250;CC;501004;CC;SWALF;;1;100234;0;Cantidad de pallet;25;Envases por Bandeja;10;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/06/2018 20:21;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;501004;;;;;;25;;;1;True;Not Required;False;lgfwebservice;units
CLID;501005;Hit Marinela Cj 144p 3600g MLA;7730476008790_1;3600;1;90;CME;501005;CME;IMP;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;10;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;21/06/2018 12:04;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;501005;;;;;;9;;;1;True;Not Required;False;lgfwebservice;units
CLID;501006;Laguito 36p 2520g Cj LDS;7803403002519;2520;1;250;CC;501006;CC;SWALF;;1;100234;0;Cantidad de pallet;25;Envases por Bandeja;10;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/06/2018 20:21;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;501006;;;;;;25;;;1;True;Not Required;False;lgfwebservice;units
CLID;501074;Gansito 18p 900g Dpy MLA;7803473004956;945;6;48;CME;501074;CME;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;6;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;06/09/2018 14:15;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;MGansito18p900g;;;501074;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;501075;Rayita 12p 720g Dpy MLA;7803473004963;720;6;48;CME;501075;CME;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;6;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;06/09/2018 14:15;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;MRayita12p720gD;;;501075;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;501076;Mankeke 12p 600g Dpy MLA;7803473004949;600;6;48;CME;501076;CME;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;6;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;06/09/2018 14:15;20/07/2026 22:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;MMankeke12p600g;;;501076;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;501077;Pinguinos 8p 640g Dpy MLA;7803473004932;640;6;48;CME;501077;CME;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;6;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;06/09/2018 14:15;27/08/2026 15:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;MPingu8p640gDpy;;;501077;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;501085;Sandwichera Osito Mas Pan Xl 750g ID;7803403002472;750;2;72;BG;501085;BG;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;23/03/2019 07:04;25/11/2024 16:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;ISandOsitPanXL;;;501085;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;501086;Sandwichera Osito Mas Artesano 500g ID;7803403002526;500;2;72;BG;501086;BG;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;26/09/2018 10:50;25/11/2024 16:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;ISandOsiArtesan;;;501086;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;501090;Gansito 100p 5000g Cj MLA;7803473005014;5000;1;48;CG;501090;CG;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;6;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;23/03/2019 07:05;27/08/2026 15:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;MGansi100p5000g;;;501090;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;501091;Rollo 132p 6600g Cj MLA;78034730047650;6600;1;48;CG;501091;CG;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;6;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;22/10/2018 07:04;27/08/2026 15:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;MRollo132p6660g;;;501091;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;501092;Tckh 144p 6336g Cj MLA;78034730047720;6336;1;48;CG;501092;CG;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;6;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;22/10/2018 07:04;27/08/2026 15:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;MTkch144p6336gC;;;501092;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;501094;Mankeke choco 2p 50g MLA;78034730049940;50;72;48;CME;501094;CME;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;6;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;06/09/2018 14:15;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;MMankeChoc2p50g;;;501094;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;501099;Pan Hamburguesa 4in 8p 520g HOU;7803473005045;520;6;72;BG;501099;BG;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;06/09/2018 15:01;20/07/2026 22:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;HPanHam4i8p520g;;;501099;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;501100;Pan Hamburguesa 5in 8p 640g HOU;7803473005052;640;6;72;BG;501100;BG;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;06/09/2018 15:01;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;HPanHam5i8p640g;;;501100;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;501103;Pan Pascua Receta Original 600g ADP;7803403002533;600;12;72;BG;501103;BG;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;24/09/2018 13:35;27/08/2026 15:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;APaPascReOr600g;;;501103;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;501107;Pan Artesano Hamburguesa 8p 720g BOL ID;7803403002588;720;5;72;BME;501107;BME;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;24/09/2018 13:35;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;IPanArtHa8p720g;;;501107;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;501108;Mil Hojas Frambuesa 6p 280g Bolsa ADP;7803473005021;280;22;48;BG;501108;BG;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;12;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;20/06/2019 22:31;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;AMilHoFra6p280g;;;501108;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;501112;Madalena Vainilla EXPO 1p 225g FLOW ID;7793890252156;225;10;72;CME;501112;CME;IMP;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;13/09/2018 14:58;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;IMagdVain9p225g;;;501112;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;501113;Madalena Marmolada EXPO 1p 225g FLOW ID;7793890252132;225;10;72;CME;501113;CME;IMP;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;13/09/2018 14:58;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;IMadaMar10p225g;;;501113;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;501114;Madalena Rellen DDL EXPO 1p 220g FLOW ID;7793890252149;220;10;72;CME;501114;CME;IMP;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;13/09/2018 14:58;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;IMadRellDDL10p;;;501114;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;501115;Budin Fruta EXPO 1p 200gr FLOW ID;7793890252125;200;15;105;CC;501115;CC;IMP;;1;100234;0;Cantidad de pallet;15;Envases por Bandeja;7;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;13/09/2018 14:58;27/08/2026 15:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;IBudiFrut1p200g;;;501115;;;;;;15;;;1;True;Not Required;False;lgfwebservice;units
CLID;501116;Pan Dulce Fruta Confitada 500g ID;7750727006115;500;12;30;CG;501116;CG;;;1;100234;0;Cantidad de pallet;5;Envases por Bandeja;6;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;13/09/2018 14:58;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;IPanDuFrC1p500g;;;501116;;;;;;5;;;1;True;Not Required;False;lgfwebservice;units
CLID;501117;Budin Vainilla EXPO 1p 200gr FLOW ID;7793890252095;200;15;105;CC;501117;CC;IMP;;1;100234;0;Cantidad de pallet;15;Envases por Bandeja;7;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;13/09/2018 14:58;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;IBudiVain1p200g;;;501117;;;;;;15;;;1;True;Not Required;False;lgfwebservice;units
CLID;501118;Budin Marmolado EXPO 1p 200gr FLOW ID;7793890252101;200;15;105;CC;501118;CC;IMP;;1;100234;0;Cantidad de pallet;15;Envases por Bandeja;7;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;13/09/2018 14:58;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;IBudiMarm1p200g;;;501118;;;;;;15;;;1;True;Not Required;False;lgfwebservice;units
CLID;501119;Budin Limon EXPO 1p 200gr FLOW ID;7793890252118;200;15;105;CC;501119;CC;IMP;;1;100234;0;Cantidad de pallet;15;Envases por Bandeja;7;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;13/09/2018 14:58;27/08/2026 15:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;IBudiLimo1p200g;;;501119;;;;;;15;;;1;True;Not Required;False;lgfwebservice;units
